,match_id,home_team,away_team,match_date,home_team_defense,away_team_defense
273,22443,Everton,Watford,2017-11-04,"['JonjoeKenny', 'PhilJagielka', 'MichaelKeane', 'LeightonBaines']","['KikoFemenia', 'ChristianKabasele', 'MiguelBritos', 'JoseHolebas']"
274,22448,Stoke,Leicester,2017-11-04,"['KurtZouma', 'RyanShawcross', 'KevinWimmer']","['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']"
275,22444,Huddersfield,West Brom,2017-11-04,"['FlorentHadergjonaj', 'Zanka', 'ChristopherSchindler', 'ScottMalone']","['GarethMcAuley', 'AhmedHegazi', 'JonnyEvans']"
276,22446,Newcastle,Bournemouth,2017-11-04,"['DeAndreYedlin', 'JamaalLascelles', 'FlorianLejeune', 'JavierManquillo']","['SimonFrancis', 'SteveCook', 'NathanAke', 'CharlieDaniels']"
277,22447,Southampton,Burnley,2017-11-04,"['CedricSoares', 'MayaYoshida', 'VirgilvanDijk', 'RyanBertrand']","['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']"
278,22449,Swansea,Brighton,2017-11-04,"['KyleNaughton', 'FedericoFernandez', 'AlfieMawson', 'SamClucas']","['Bruno', 'ShaneDuffy', 'LewisDunk', 'GaetanBong']"
279,22451,West Ham,Liverpool,2017-11-04,"['CheikhouKouyate', 'WinstonReid', 'AngeloOgbonna']","['JosephGomez', 'JoelMatip', 'RagnarKlavan', 'AlbertoMoreno']"
280,22435,Burnley,Newcastle,2017-10-28,"['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']","['DeAndreYedlin', 'JamaalLascelles', 'FlorianLejeune', 'JavierManquillo']"
281,22434,Brighton,Southampton,2017-10-28,"['Bruno', 'ShaneDuffy', 'LewisDunk', 'GaetanBong']","['CedricSoares', 'VirgilvanDijk', 'WesleyHoedt', 'RyanBertrand']"
282,22437,Leicester,Everton,2017-10-28,"['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']","['JonjoeKenny', 'PhilJagielka', 'AshleyWilliams', 'LeightonBaines']"
283,22439,Man Utd,Spurs,2017-10-28,"['EricBailly', 'ChrisSmalling', 'PhilJones']","['TobyAlderweireld', 'EricDier', 'JanVertonghen']"
284,22432,Arsenal,Swansea,2017-10-28,"['LaurentKoscielny', 'PerMertesacker', 'NachoMonreal']","['MikevanderHoorn', 'FedericoFernandez', 'AlfieMawson']"
285,22436,Crystal Palace,West Ham,2017-10-28,"['JoelWard', 'ScottDann', 'JamesTomkins', 'PatrickvanAanholt']","['JoseFonte', 'CheikhouKouyate', 'AngeloOgbonna']"
286,22438,Liverpool,Huddersfield,2017-10-28,"['JosephGomez', 'JoelMatip', 'RagnarKlavan', 'AlbertoMoreno']","['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']"
287,22440,Watford,Stoke,2017-10-28,"['KikoFemenia', 'ChristianKabasele', 'MiguelBritos', 'JoseHolebas']","['KurtZouma', 'RyanShawcross', 'KevinWimmer']"
288,22441,West Brom,Man City,2017-10-28,"['GarethMcAuley', 'AhmedHegazi', 'JonnyEvans']","['KyleWalker', 'JohnStones', 'NicolasOtamendi', 'FabianDelph']"
289,22433,Bournemouth,Chelsea,2017-10-28,"['SimonFrancis', 'SteveCook', 'NathanAke']","['CesarAzpilicueta', 'DavidLuiz', 'AntonioRudiger']"
290,22423,Everton,Arsenal,2017-10-20,"['AshleyWilliams', 'MichaelKeane', 'PhilJagielka']","['LaurentKoscielny', 'PerMertesacker', 'NachoMonreal']"
291,22430,Spurs,Liverpool,2017-10-20,"['TobyAlderweireld', 'DavinsonSanchez', 'JanVertonghen']","['JosephGomez', 'JoelMatip', 'DejanLovren', 'AlbertoMoreno']"
292,22431,West Ham,Brighton,2017-10-20,"['PabloZabaleta', 'JoseFonte', 'WinstonReid', 'ArthurMasuaku']","['Bruno', 'ShaneDuffy', 'LewisDunk', 'GaetanBong']"
293,22422,Chelsea,Watford,2017-10-20,"['AntonioRudiger', 'DavidLuiz', 'GaryCahill']","['AdrianMariappa', 'ChristianKabasele', 'MiguelBritos']"
294,22424,Huddersfield,Man Utd,2017-10-20,"['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']","['LuisAntonioValencia', 'ChrisSmalling', 'PhilJones', 'AshleyYoung']"
295,22425,Man City,Burnley,2017-10-20,"['KyleWalker', 'JohnStones', 'NicolasOtamendi', 'FabianDelph']","['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']"
296,22426,Newcastle,Crystal Palace,2017-10-20,"['DeAndreYedlin', 'JamaalLascelles', 'FlorianLejeune', 'JavierManquillo']","['JoelWard', 'ScottDann', 'MamadouSakho', 'PatrickvanAanholt']"
297,22428,Stoke,Bournemouth,2017-10-20,"['KurtZouma', 'RyanShawcross', 'GeoffCameron']","['AdamSmith', 'SimonFrancis', 'NathanAke', 'CharlieDaniels']"
298,22429,Swansea,Leicester,2017-10-20,"['KyleNaughton', 'FedericoFernandez', 'AlfieMawson', 'MartinOlsson']","['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']"
299,22427,Southampton,West Brom,2017-10-20,"['CedricSoares', 'MayaYoshida', 'VirgilvanDijk', 'RyanBertrand']","['CraigDawson', 'JonnyEvans', 'AhmedHegazi', 'KieranGibbs']"
300,22415,Leicester,West Brom,2017-10-14,"['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']","['CraigDawson', 'AhmedHegazi', 'JonnyEvans', 'KieranGibbs']"
301,22412,Brighton,Everton,2017-10-14,"['Bruno', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']","['MasonHolgate', 'MichaelKeane', 'PhilJagielka', 'LeightonBaines']"
302,22418,Southampton,Newcastle,2017-10-14,"['CedricSoares', 'MayaYoshida', 'VirgilvanDijk', 'RyanBertrand']","['DeAndreYedlin', 'JamaalLascelles', 'FlorianLejeune', 'JavierManquillo']"
303,22416,Liverpool,Man Utd,2017-10-14,"['JosephGomez', 'JoelMatip', 'DejanLovren', 'AlbertoMoreno']","['LuisAntonioValencia', 'ChrisSmalling', 'PhilJones', 'MatteoDarmian']"
304,22413,Burnley,West Ham,2017-10-14,"['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']","['PabloZabaleta', 'JoseFonte', 'WinstonReid', 'AaronCresswell']"
305,22414,Crystal Palace,Chelsea,2017-10-14,"['JoelWard', 'ScottDann', 'MamadouSakho', 'PatrickvanAanholt']","['CesarAzpilicueta', 'DavidLuiz', 'GaryCahill']"
306,22417,Man City,Stoke,2017-10-14,"['KyleWalker', 'JohnStones', 'NicolasOtamendi', 'FabianDelph']","['ThomasEdwards', 'KurtZouma', 'KevinWimmer', 'ErikPieters']"
307,22419,Swansea,Huddersfield,2017-10-14,"['KyleNaughton', 'FedericoFernandez', 'AlfieMawson', 'MartinOlsson']","['TommySmith', 'Zanka', 'ChristopherSchindler', 'ScottMalone']"
308,22420,Spurs,Bournemouth,2017-10-14,"['KieranTrippier', 'DavinsonSanchez', 'TobyAlderweireld', 'JanVertonghen']","['SimonFrancis', 'SteveCook', 'NathanAke']"
309,22421,Watford,Arsenal,2017-10-14,"['AdrianMariappa', 'ChristianKabasele', 'MiguelBritos']","['LaurentKoscielny', 'PerMertesacker', 'NachoMonreal']"
310,22402,Arsenal,Brighton,2017-09-30,"['RobHolding', 'ShkodranMustafi', 'NachoMonreal']","['Bruno', 'ShaneDuffy', 'LewisDunk', 'GaetanBong']"
311,22405,Everton,Burnley,2017-09-30,"['CucoMartina', 'MichaelKeane', 'AshleyWilliams', 'LeightonBaines']","['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']"
312,22408,Newcastle,Liverpool,2017-09-30,"['DeAndreYedlin', 'JamaalLascelles', 'CiaranClark', 'JavierManquillo']","['JosephGomez', 'JoelMatip', 'DejanLovren', 'AlbertoMoreno']"
313,22406,Huddersfield,Spurs,2017-09-30,"['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']","['TobyAlderweireld', 'DavinsonSanchez', 'JanVertonghen']"
314,22403,Bournemouth,Leicester,2017-09-30,"['AdamSmith', 'SimonFrancis', 'NathanAke', 'CharlieDaniels']","['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']"
315,22407,Man Utd,Crystal Palace,2017-09-30,"['LuisAntonioValencia', 'ChrisSmalling', 'PhilJones', 'AshleyYoung']","['JoelWard', 'MamadouSakho', 'DamienDelaney', 'PatrickvanAanholt']"
316,22409,Stoke,Southampton,2017-09-30,"['KurtZouma', 'GeoffCameron', 'KevinWimmer']","['CedricSoares', 'MayaYoshida', 'VirgilvanDijk', 'RyanBertrand']"
317,22410,West Brom,Watford,2017-09-30,"['CraigDawson', 'AhmedHegazi', 'JonnyEvans', 'KieranGibbs']","['KikoFemenia', 'AdrianMariappa', 'ChristianKabasele', 'JoseHolebas']"
318,22411,West Ham,Swansea,2017-09-30,"['PabloZabaleta', 'JoseFonte', 'WinstonReid', 'AaronCresswell']","['KyleNaughton', 'FedericoFernandez', 'AlfieMawson', 'MartinOlsson']"
319,22404,Chelsea,Man City,2017-09-30,"['AntonioRudiger', 'AndreasChristensen', 'GaryCahill']","['KyleWalker', 'JohnStones', 'NicolasOtamendi', 'FabianDelph']"
320,22392,Arsenal,West Brom,2017-09-23,"['LaurentKoscielny', 'ShkodranMustafi', 'NachoMonreal']","['CraigDawson', 'AhmedHegazi', 'JonnyEvans']"
321,22393,Brighton,Newcastle,2017-09-23,"['Bruno', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']","['DeAndreYedlin', 'JamaalLascelles', 'CiaranClark', 'ChancelMbemba']"
322,22401,West Ham,Spurs,2017-09-23,"['JoseFonte', 'WinstonReid', 'AngeloOgbonna']","['TobyAlderweireld', 'DavinsonSanchez', 'JanVertonghen']"
323,22394,Burnley,Huddersfield,2017-09-23,"['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']","['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']"
324,22395,Everton,Bournemouth,2017-09-23,"['CucoMartina', 'MasonHolgate', 'AshleyWilliams', 'LeightonBaines']","['AdamSmith', 'SimonFrancis', 'NathanAke', 'CharlieDaniels']"
325,22397,Man City,Crystal Palace,2017-09-23,"['KyleWalker', 'JohnStones', 'NicolasOtamendi', 'BenjaminMendy']","['TimothyFosuMensah', 'ScottDann', 'MamadouSakho', 'PatrickvanAanholt']"
326,22398,Southampton,Man Utd,2017-09-23,"['CedricSoares', 'MayaYoshida', 'WesleyHoedt', 'RyanBertrand']","['LuisAntonioValencia', 'EricBailly', 'PhilJones', 'AshleyYoung']"
327,22399,Stoke,Chelsea,2017-09-23,"['GlenJohnson', 'BrunoMartinsIndi', 'ErikPieters']","['CesarAzpilicueta', 'AndreasChristensen', 'AntonioRudiger']"
328,22400,Swansea,Watford,2017-09-23,"['MikevanderHoorn', 'FedericoFernandez', 'AlfieMawson']","['KikoFemenia', 'AdrianMariappa', 'ChristianKabasele', 'JoseHolebas']"
329,22396,Leicester,Liverpool,2017-09-23,"['DannySimpson', 'WesMorgan', 'HarryMaguire', 'BenChilwell']","['JosephGomez', 'JoelMatip', 'DejanLovren', 'AlbertoMoreno']"
330,22383,Chelsea,Arsenal,2017-09-15,"['CesarAzpilicueta', 'DavidLuiz', 'GaryCahill']","['LaurentKoscielny', 'ShkodranMustafi', 'NachoMonreal']"
331,22387,Man Utd,Everton,2017-09-15,"['LuisAntonioValencia', 'EricBailly', 'PhilJones', 'AshleyYoung']","['MichaelKeane', 'AshleyWilliams', 'PhilJagielka']"
332,22382,Bournemouth,Brighton,2017-09-15,"['AdamSmith', 'SimonFrancis', 'NathanAke', 'CharlieDaniels']","['LiamRosenior', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']"
333,22384,Crystal Palace,Southampton,2017-09-15,"['JoelWard', 'TimothyFosuMensah', 'ScottDann', 'JeffreySchlupp']","['CedricSoares', 'MayaYoshida', 'WesleyHoedt', 'RyanBertrand']"
334,22385,Huddersfield,Leicester,2017-09-15,"['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']","['DannySimpson', 'WesMorgan', 'HarryMaguire', 'BenChilwell']"
335,22386,Liverpool,Burnley,2017-09-15,"['TrentAlexanderArnold', 'JoelMatip', 'RagnarKlavan', 'AndrewRobertson']","['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']"
336,22388,Newcastle,Stoke,2017-09-15,"['DeAndreYedlin', 'JamaalLascelles', 'CiaranClark', 'ChancelMbemba']","['KurtZouma', 'BrunoMartinsIndi', 'KevinWimmer']"
337,22390,Watford,Man City,2017-09-15,"['DarylJanmaat', 'AdrianMariappa', 'ChristianKabasele', 'JoseHolebas']","['KyleWalker', 'JohnStones', 'NicolasOtamendi', 'BenjaminMendy']"
338,22391,West Brom,West Ham,2017-09-15,"['CraigDawson', 'AhmedHegazi', 'JonnyEvans', 'KieranGibbs']","['JoseFonte', 'WinstonReid', 'JamesCollins']"
339,22389,Spurs,Swansea,2017-09-15,"['TobyAlderweireld', 'DavinsonSanchez', 'JanVertonghen']","['MikevanderHoorn', 'FedericoFernandez', 'AlfieMawson']"
340,22381,West Ham,Huddersfield,2017-09-09,"['JoseFonte', 'WinstonReid', 'JamesCollins']","['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']"
341,22374,Burnley,Crystal Palace,2017-09-09,"['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']","['JoelWard', 'TimothyFosuMensah', 'ScottDann', 'JeffreySchlupp']"
342,22380,Swansea,Newcastle,2017-09-09,"['KyleNaughton', 'FedericoFernandez', 'AlfieMawson', 'MartinOlsson']","['JavierManquillo', 'JamaalLascelles', 'CiaranClark', 'JesusGamez']"
343,22377,Man City,Liverpool,2017-09-09,"['Danilo', 'JohnStones', 'NicolasOtamendi']","['TrentAlexanderArnold', 'JoelMatip', 'RagnarKlavan', 'AlbertoMoreno']"
344,22372,Arsenal,Bournemouth,2017-09-09,"['LaurentKoscielny', 'ShkodranMustafi', 'NachoMonreal']","['SteveCook', 'NathanAke', 'TyroneMings']"
345,22373,Brighton,West Brom,2017-09-09,"['Bruno', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']","['CraigDawson', 'JonnyEvans', 'AhmedHegazi', 'AllanRomeoNyom']"
346,22375,Everton,Spurs,2017-09-09,"['CucoMartina', 'MichaelKeane', 'AshleyWilliams', 'LeightonBaines']","['TobyAlderweireld', 'DavinsonSanchez', 'JanVertonghen']"
347,22376,Leicester,Chelsea,2017-09-09,"['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']","['CesarAzpilicueta', 'DavidLuiz', 'AntonioRudiger']"
348,22378,Southampton,Watford,2017-09-09,"['CedricSoares', 'JackStephens', 'WesleyHoedt', 'RyanBertrand']","['KikoFemenia', 'ChristianKabasele', 'YounesKaboul', 'JoseHolebas']"
349,22379,Stoke,Man Utd,2017-09-09,"['KurtZouma', 'GeoffCameron', 'KevinWimmer']","['LuisAntonioValencia', 'EricBailly', 'PhilJones', 'MatteoDarmian']"
350,22363,Chelsea,Everton,2017-08-26,"['CesarAzpilicueta', 'DavidLuiz', 'AntonioRudiger']","['MichaelKeane', 'AshleyWilliams', 'PhilJagielka']"
351,22371,West Brom,Stoke,2017-08-26,"['AllanRomeoNyom', 'CraigDawson', 'AhmedHegazi', 'ChrisBrunt']","['KurtZouma', 'RyanShawcross', 'BrunoMartinsIndi']"
352,22366,Liverpool,Arsenal,2017-08-26,"['JosephGomez', 'JoelMatip', 'DejanLovren', 'AlbertoMoreno']","['RobHolding', 'LaurentKoscielny', 'NachoMonreal']"
353,22369,Spurs,Burnley,2017-08-26,"['KieranTrippier', 'TobyAlderweireld', 'JanVertonghen', 'BenDavies']","['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']"
354,22362,Bournemouth,Man City,2017-08-26,"['AdamSmith', 'SteveCook', 'NathanAke', 'TyroneMings', 'CharlieDaniels']","['Danilo', 'VincentKompany', 'NicolasOtamendi', 'BenjaminMendy']"
355,22364,Crystal Palace,Swansea,2017-08-26,"['TimothyFosuMensah', 'ScottDann', 'JamesTomkins']","['MikevanderHoorn', 'FedericoFernandez', 'AlfieMawson']"
356,22365,Huddersfield,Southampton,2017-08-26,"['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']","['CedricSoares', 'JackStephens', 'MayaYoshida', 'RyanBertrand']"
357,22368,Newcastle,West Ham,2017-08-26,"['JavierManquillo', 'JamaalLascelles', 'CiaranClark', 'ChancelMbemba']","['PabloZabaleta', 'JamesCollins', 'AngeloOgbonna', 'AaronCresswell']"
358,22370,Watford,Brighton,2017-08-26,"['KikoFemenia', 'SebastianProdl', 'ChristianKabasele', 'MiguelBritos']","['Bruno', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']"
359,22367,Man Utd,Leicester,2017-08-26,"['LuisAntonioValencia', 'EricBailly', 'PhilJones', 'DaleyBlind']","['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']"
360,22357,Man City,Everton,2017-08-19,"['VincentKompany', 'JohnStones', 'NicolasOtamendi']","['MichaelKeane', 'AshleyWilliams', 'PhilJagielka']"
361,22354,Huddersfield,Newcastle,2017-08-19,"['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']","['JavierManquillo', 'JamaalLascelles', 'CiaranClark', 'ChancelMbemba']"
362,22360,Spurs,Chelsea,2017-08-19,"['KieranTrippier', 'TobyAlderweireld', 'JanVertonghen', 'BenDavies']","['CesarAzpilicueta', 'AndreasChristensen', 'AntonioRudiger']"
363,22359,Swansea,Man Utd,2017-08-19,"['FedericoFernandez', 'KyleBartley', 'AlfieMawson']","['LuisAntonioValencia', 'EricBailly', 'PhilJones', 'DaleyBlind']"
364,22352,Bournemouth,Watford,2017-08-19,"['AdamSmith', 'SteveCook', 'NathanAke', 'CharlieDaniels']","['KikoFemenia', 'SebastianProdl', 'MiguelBritos', 'JoseHolebas']"
365,22353,Burnley,West Brom,2017-08-19,"['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']","['AllanRomeoNyom', 'CraigDawson', 'AhmedHegazi', 'ChrisBrunt']"
366,22355,Leicester,Brighton,2017-08-19,"['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']","['Bruno', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']"
367,22356,Liverpool,Crystal Palace,2017-08-19,"['JosephGomez', 'JoelMatip', 'RagnarKlavan', 'AndrewRobertson']","['TimothyFosuMensah', 'ScottDann', 'JamesTomkins']"
368,22659,Southampton,West Ham,2017-08-19,"['CedricSoares', 'JackStephens', 'MayaYoshida', 'RyanBertrand']","['PabloZabaleta', 'JoseFonte', 'AngeloOgbonna', 'AaronCresswell']"
369,22358,Stoke,Arsenal,2017-08-19,"['KurtZouma', 'RyanShawcross', 'GeoffCameron']","['ShkodranMustafi', 'NachoMonreal', 'SeadKolasinac']"
370,22348,Newcastle,Spurs,2017-08-11,"['JavierManquillo', 'FlorianLejeune', 'CiaranClark', 'PaulDummett']","['KyleWalkerPeters', 'TobyAlderweireld', 'JanVertonghen', 'BenDavies']"
371,22347,Man Utd,West Ham,2017-08-11,"['LuisAntonioValencia', 'EricBailly', 'PhilJones', 'DaleyBlind']","['PabloZabaleta', 'WinstonReid', 'AngeloOgbonna', 'ArthurMasuaku']"
372,22342,Arsenal,Leicester,2017-08-11,"['RobHolding', 'NachoMonreal', 'SeadKolasinac']","['DannySimpson', 'WesMorgan', 'HarryMaguire', 'ChristianFuchs']"
373,22350,Watford,Liverpool,2017-08-11,"['DarylJanmaat', 'YounesKaboul', 'MiguelBritos', 'JoseHolebas']","['TrentAlexanderArnold', 'JoelMatip', 'DejanLovren', 'AlbertoMoreno']"
374,22344,Chelsea,Burnley,2017-08-11,"['AntonioRudiger', 'DavidLuiz', 'GaryCahill']","['MatthewLowton', 'JamesTarkowski', 'BenMee', 'StephenWard']"
375,22345,Crystal Palace,Huddersfield,2017-08-11,"['TimothyFosuMensah', 'ScottDann', 'JairoRiedewald']","['TommySmith', 'Zanka', 'ChristopherSchindler', 'ChrisLowe']"
376,22346,Everton,Stoke,2017-08-11,"['MichaelKeane', 'AshleyWilliams', 'PhilJagielka']","['KurtZouma', 'RyanShawcross', 'GeoffCameron']"
377,22349,Southampton,Swansea,2017-08-11,"['CedricSoares', 'JackStephens', 'MayaYoshida', 'RyanBertrand']","['KyleNaughton', 'FedericoFernandez', 'AlfieMawson', 'MartinOlsson']"
378,22351,West Brom,Bournemouth,2017-08-11,"['AllanRomeoNyom', 'CraigDawson', 'AhmedHegazi', 'ChrisBrunt']","['SimonFrancis', 'SteveCook', 'NathanAke', 'CharlieDaniels']"
379,22343,Brighton,Man City,2017-08-11,"['Bruno', 'ShaneDuffy', 'LewisDunk', 'MarkusSuttner']","['VincentKompany', 'JohnStones', 'NicolasOtamendi']"
